
===== project=flywheel =====
id|to_lead|source|type|msg_class|created_at|undelivered|content_len|content_prefix_hex
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783963295149-1785004690681|product-lead|lead_event:59149|detection_escalation|model|2026-07-31T07:32:06.172Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1783995657974-1785004690681|product-lead|lead_event:59150|detection_escalation|model|2026-07-31T07:32:06.173Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784034089008-1785004690681|product-lead|lead_event:59151|detection_escalation|model|2026-07-31T07:32:06.173Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784041116716-1785004690681|product-lead|lead_event:59152|detection_escalation|model|2026-07-31T07:32:06.174Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784043908331-1785004690681|product-lead|lead_event:59153|detection_escalation|model|2026-07-31T07:32:06.175Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784044192890-1785004690681|product-lead|lead_event:59154|detection_escalation|model|2026-07-31T07:32:06.175Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784059716876-1785004690681|product-lead|lead_event:59155|detection_escalation|model|2026-07-31T07:32:06.176Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784063693004-1785004690681|product-lead|lead_event:59156|detection_escalation|model|2026-07-31T07:32:06.176Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784064090118-1785004690681|product-lead|lead_event:59157|detection_escalation|model|2026-07-31T07:32:06.177Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784070522735-1785004690681|product-lead|lead_event:59158|detection_escalation|model|2026-07-31T07:32:06.177Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784074838808-1785004690681|product-lead|lead_event:59159|detection_escalation|model|2026-07-31T07:32:06.178Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784092165332-1785004690681|product-lead|lead_event:59160|detection_escalation|model|2026-07-31T07:32:06.178Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784092525138-1785004690681|product-lead|lead_event:59161|detection_escalation|model|2026-07-31T07:32:06.179Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784099442322-1785004690681|product-lead|lead_event:59162|detection_escalation|model|2026-07-31T07:32:06.179Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784102238685-1785004690681|product-lead|lead_event:59163|detection_escalation|model|2026-07-31T07:32:06.180Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784103121563-1785004690681|product-lead|lead_event:59164|detection_escalation|model|2026-07-31T07:32:06.180Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784103846650-1785004690681|product-lead|lead_event:59165|detection_escalation|model|2026-07-31T07:32:06.180Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784135953126-1785004690681|product-lead|lead_event:59166|detection_escalation|model|2026-07-31T07:32:06.181Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:48f559f2-85c8-47c0-8ee4-44fa617d6449:1784136530533-1785004690681|product-lead|lead_event:59167|detection_escalation|model|2026-07-31T07:32:06.181Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783395929731-1785004690681|product-lead|lead_event:59168|detection_escalation|model|2026-07-31T07:32:06.182Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783402703090-1785004690681|product-lead|lead_event:59169|detection_escalation|model|2026-07-31T07:32:06.183Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783405879924-1785004690681|product-lead|lead_event:59170|detection_escalation|model|2026-07-31T07:32:06.183Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783429594509-1785004690681|product-lead|lead_event:59171|detection_escalation|model|2026-07-31T07:32:06.184Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783448205481-1785004690681|product-lead|lead_event:59172|detection_escalation|model|2026-07-31T07:32:06.185Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783469734239-1785004690681|product-lead|lead_event:59173|detection_escalation|model|2026-07-31T07:32:06.186Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783515990728-1785004690681|product-lead|lead_event:59174|detection_escalation|model|2026-07-31T07:32:06.187Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:bef9facd-1613-449c-a7bc-1213d72733d5:1783602421814-1785004690681|product-lead|lead_event:59175|detection_escalation|model|2026-07-31T07:32:06.188Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783395927745-1785004690681|product-lead|lead_event:59176|detection_escalation|model|2026-07-31T07:32:06.202Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783402698794-1785004690681|product-lead|lead_event:59177|detection_escalation|model|2026-07-31T07:32:06.203Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783405878739-1785004690681|product-lead|lead_event:59178|detection_escalation|model|2026-07-31T07:32:06.204Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783429593579-1785004690681|product-lead|lead_event:59179|detection_escalation|model|2026-07-31T07:32:06.204Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783448203079-1785004690681|product-lead|lead_event:59180|detection_escalation|model|2026-07-31T07:32:06.204Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783469733884-1785004690681|product-lead|lead_event:59181|detection_escalation|model|2026-07-31T07:32:06.205Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783515990327-1785004690681|product-lead|lead_event:59182|detection_escalation|model|2026-07-31T07:32:06.205Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783602418954-1785004690681|product-lead|lead_event:59183|detection_escalation|model|2026-07-31T07:32:06.205Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783627875955-1785004690681|product-lead|lead_event:59184|detection_escalation|model|2026-07-31T07:32:06.206Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783632462491-1785004690681|product-lead|lead_event:59185|detection_escalation|model|2026-07-31T07:32:06.206Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783633290715-1785004690681|product-lead|lead_event:59186|detection_escalation|model|2026-07-31T07:32:06.207Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783646299593-1785004690681|product-lead|lead_event:59187|detection_escalation|model|2026-07-31T07:32:06.207Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783646685068-1785004690681|product-lead|lead_event:59188|detection_escalation|model|2026-07-31T07:32:06.208Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783656253665-1785004690681|product-lead|lead_event:59189|detection_escalation|model|2026-07-31T07:32:06.208Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783656807245-1785004690681|product-lead|lead_event:59190|detection_escalation|model|2026-07-31T07:32:06.208Z|1|730|5B4576656E742023
lead_event:product-lead:detection-escalation-geoforge3d:product-lead-receipt_unprocessed-lead_event:product-lead:detection-page-undeliverable:geoforge3d:product-lead:receipt_unprocessed:lead_event:product-lead:auto-qa-stuck:cb790151-0542-4afa-81d2-0f7ae307a4a6:1783658202754-1785004690681|product-lead|lead_event:59191|detection_escalation|model|2026-07-31T07:32:06.209Z|1|730|5B4576656E742023
